#sequencies, Sigma, #items_per_sequence, #distinct_per_sequence, #occurence_on_sequence, Overall_Accur, #minPredictionRario, splitMethod, splitLength, noiseRatio, DatasetName
5000,2612,40.1966,38.6178,1.0408827017592923,0.1842,1.0,0,1.0,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,1.0,0,1.0,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,1.0,0,1.0,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,1.0,0,1.0,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,1.0,0,1.0,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55459416,1.0,0,1.0,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,1.0,0,1.0,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,1.0,0,1.0,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,1.0,0,1.0,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,1.0,0,1.0,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,1.0,0,1.0,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2874,1.0,0,1.0,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.871,1.0,0,1.0,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,1.0,0,1.0,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.324,1.0,0,1.0,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,1.0,0,1.0,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1514,1.0,0,1.0,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.3171634,2.0,0,1.0,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27534246,2.0,0,1.0,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5398,2.0,0,1.0,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,2.0,0,1.0,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,2.0,0,1.0,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3622889,2.0,0,1.0,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1836,2.0,0,1.0,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,2.0,0,1.0,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,2.0,0,1.0,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,2.0,0,1.0,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,2.0,0,1.0,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55274004,2.0,0,1.0,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,2.0,0,1.0,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,2.0,0,1.0,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,2.0,0,1.0,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,2.0,0,1.0,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4189453,2.0,0,1.0,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2872,2.0,0,1.0,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8734,2.0,0,1.0,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,2.0,0,1.0,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3278,2.0,0,1.0,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,2.0,0,1.0,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1514,2.0,0,1.0,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.3167523,3.0,0,1.0,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.28630137,3.0,0,1.0,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5388,3.0,0,1.0,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,4.054328E-4,3.0,0,1.0,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,3.0,0,1.0,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36226666,3.0,0,1.0,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1856,3.0,0,1.0,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,3.0,0,1.0,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,3.0,0,1.0,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,3.0,0,1.0,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,3.0,0,1.0,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5550062,3.0,0,1.0,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,3.0,0,1.0,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,3.0,0,1.0,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,3.0,0,1.0,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,3.0,0,1.0,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,3.0,0,1.0,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2876,3.0,0,1.0,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8734,3.0,0,1.0,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,3.0,0,1.0,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.332,3.0,0,1.0,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,3.0,0,1.0,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.151,3.0,0,1.0,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.32024667,4.0,0,1.0,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27671233,4.0,0,1.0,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5376,4.0,0,1.0,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,4.0,0,1.0,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,0,1.0,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3640889,4.0,0,1.0,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1846,4.0,0,1.0,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,0,1.0,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,0,1.0,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,0,1.0,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,0,1.0,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5533581,4.0,0,1.0,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,0,1.0,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,0,1.0,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,0,1.0,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,0,1.0,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,4.0,0,1.0,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2874,4.0,0,1.0,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.873,4.0,0,1.0,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,4.0,0,1.0,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3298,4.0,0,1.0,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,0,1.0,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1514,4.0,0,1.0,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.3204522,5.0,0,1.0,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27534246,5.0,0,1.0,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5398,5.0,0,1.0,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,5.0,0,1.0,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,0,1.0,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36335555,5.0,0,1.0,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.186,5.0,0,1.0,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,0,1.0,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,0,1.0,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,0,1.0,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,0,1.0,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5562423,5.0,0,1.0,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,0,1.0,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,0,1.0,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,0,1.0,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,0,1.0,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,5.0,0,1.0,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2878,5.0,0,1.0,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8748,5.0,0,1.0,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,5.0,0,1.0,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3298,5.0,0,1.0,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,0,1.0,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.15,5.0,0,1.0,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.3204522,6.0,0,1.0,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.2739726,6.0,0,1.0,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5398,6.0,0,1.0,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,6.0,0,1.0,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,6.0,0,1.0,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36286667,6.0,0,1.0,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1866,6.0,0,1.0,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,6.0,0,1.0,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,6.0,0,1.0,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,6.0,0,1.0,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,6.0,0,1.0,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5543881,6.0,0,1.0,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,6.0,0,1.0,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,6.0,0,1.0,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,6.0,0,1.0,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,6.0,0,1.0,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,6.0,0,1.0,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2876,6.0,0,1.0,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8738,6.0,0,1.0,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1182,6.0,0,1.0,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3258,6.0,0,1.0,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,6.0,0,1.0,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.151,6.0,0,1.0,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.31901336,7.0,0,1.0,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27260274,7.0,0,1.0,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5392,7.0,0,1.0,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,7.0,0,1.0,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,7.0,0,1.0,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36277777,7.0,0,1.0,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1864,7.0,0,1.0,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,7.0,0,1.0,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,7.0,0,1.0,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,7.0,0,1.0,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,7.0,0,1.0,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55294603,7.0,0,1.0,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,7.0,0,1.0,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26518664,7.0,0,1.0,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,7.0,0,1.0,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,7.0,0,1.0,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,7.0,0,1.0,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2872,7.0,0,1.0,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.873,7.0,0,1.0,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1186,7.0,0,1.0,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3282,7.0,0,1.0,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,7.0,0,1.0,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1518,7.0,0,1.0,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.3192189,8.0,0,1.0,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27123287,8.0,0,1.0,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5394,8.0,0,1.0,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0016217312,8.0,0,1.0,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,8.0,0,1.0,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36275557,8.0,0,1.0,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1854,8.0,0,1.0,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,8.0,0,1.0,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,8.0,0,1.0,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,8.0,0,1.0,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,8.0,0,1.0,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55294603,8.0,0,1.0,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,8.0,0,1.0,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,8.0,0,1.0,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,8.0,0,1.0,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,8.0,0,1.0,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4189453,8.0,0,1.0,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2876,8.0,0,1.0,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8734,8.0,0,1.0,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1186,8.0,0,1.0,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3302,8.0,0,1.0,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,8.0,0,1.0,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1506,8.0,0,1.0,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.3188078,9.0,0,1.0,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27123287,9.0,0,1.0,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5384,9.0,0,1.0,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,9.0,0,1.0,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,9.0,0,1.0,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36255556,9.0,0,1.0,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1838,9.0,0,1.0,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,9.0,0,1.0,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,9.0,0,1.0,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,9.0,0,1.0,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,9.0,0,1.0,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55294603,9.0,0,1.0,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,9.0,0,1.0,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,9.0,0,1.0,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,9.0,0,1.0,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,9.0,0,1.0,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4189453,9.0,0,1.0,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.287,9.0,0,1.0,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8726,9.0,0,1.0,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1186,9.0,0,1.0,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3302,9.0,0,1.0,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,9.0,0,1.0,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1514,9.0,0,1.0,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.3212744,10.0,0,1.0,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.2780822,10.0,0,1.0,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5386,10.0,0,1.0,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,8.108656E-4,10.0,0,1.0,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,10.0,0,1.0,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3632222,10.0,0,1.0,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1842,10.0,0,1.0,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,10.0,0,1.0,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,10.0,0,1.0,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,10.0,0,1.0,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,10.0,0,1.0,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5554182,10.0,0,1.0,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,10.0,0,1.0,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,10.0,0,1.0,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,10.0,0,1.0,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,10.0,0,1.0,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4189453,10.0,0,1.0,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2878,10.0,0,1.0,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8734,10.0,0,1.0,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,10.0,0,1.0,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.327,10.0,0,1.0,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,10.0,0,1.0,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1516,10.0,0,1.0,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.31305242,0.0,0,1.0,0.2,BMS
730,267,93.00411,51.994522,1.78872905469491,0.29452056,0.0,0,1.0,0.2,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5548,0.0,0,1.0,0.2,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.07176161,0.0,0,1.0,0.2,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0142,0.0,0,1.0,0.2,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.31715557,0.0,0,1.0,0.2,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.2056,0.0,0,1.0,0.2,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,0.0,0,1.0,0.2,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,0.0,0,1.0,0.2,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,0.0,0,1.0,0.2,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,0.0,0,1.0,0.2,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5852905,0.0,0,1.0,0.2,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,0.0,0,1.0,0.2,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26396683,0.0,0,1.0,0.2,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,0.0,0,1.0,0.2,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3806,0.0,0,1.0,0.2,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4807129,0.0,0,1.0,0.2,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.4836,0.0,0,1.0,0.2,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8562,0.0,0,1.0,0.2,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1182,0.0,0,1.0,0.2,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3436,0.0,0,1.0,0.2,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.3042,0.0,0,1.0,0.2,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1688,0.0,0,1.0,0.2,SPICE15
4865,494,11.227955,11.227955,1.0,0.31963,1.0,0,1.0,0.2,BMS
730,267,93.00411,51.994522,1.78872905469491,0.2739726,1.0,0,1.0,0.2,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.54,1.0,0,1.0,0.2,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0014190148,1.0,0,1.0,0.2,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,1.0,0,1.0,0.2,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3624,1.0,0,1.0,0.2,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1872,1.0,0,1.0,0.2,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,1.0,0,1.0,0.2,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,1.0,0,1.0,0.2,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,1.0,0,1.0,0.2,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,1.0,0,1.0,0.2,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5515039,1.0,0,1.0,0.2,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,1.0,0,1.0,0.2,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,1.0,0,1.0,0.2,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,1.0,0,1.0,0.2,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,1.0,0,1.0,0.2,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,1.0,0,1.0,0.2,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.287,1.0,0,1.0,0.2,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8742,1.0,0,1.0,0.2,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,1.0,0,1.0,0.2,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.327,1.0,0,1.0,0.2,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,1.0,0,1.0,0.2,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1502,1.0,0,1.0,0.2,SPICE15
4865,494,11.227955,11.227955,1.0,0.32004112,2.0,0,1.0,0.2,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27671233,2.0,0,1.0,0.2,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5406,2.0,0,1.0,0.2,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,2.0,0,1.0,0.2,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,2.0,0,1.0,0.2,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36353335,2.0,0,1.0,0.2,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1846,2.0,0,1.0,0.2,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,2.0,0,1.0,0.2,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,2.0,0,1.0,0.2,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,2.0,0,1.0,0.2,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,2.0,0,1.0,0.2,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5535641,2.0,0,1.0,0.2,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,2.0,0,1.0,0.2,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,2.0,0,1.0,0.2,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,2.0,0,1.0,0.2,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,2.0,0,1.0,0.2,SPICE8
